NAME	TITLE	SCORE	
AC091917.2	na	-0.062324632	
DPYD-AS2	na	-0.062325586	
ZNF18	na	-0.062334627	
GPR89A	na	-0.06234066	
RNU6-781P	na	-0.06234269	
MTCYBP7	na	-0.06234279	
RANBP2	na	-0.06234557	
AC007878.1	na	-0.06234759	
AC007569.1	na	-0.06234808	
AP000561.1	na	-0.06235004	
AC108159.1	na	-0.062356107	
AC079465.1	na	-0.062360547	
AC010487.1	na	-0.062361423	
ACOX1	na	-0.062361985	
RNU1-67P	na	-0.06236263	
AL450344.1	na	-0.062367946	
AC025437.3	na	-0.062370464	
SNORA11B	na	-0.062375415	
RN7SL343P	na	-0.062387846	
AC090241.3	na	-0.06238829	
NME1P1	na	-0.06239013	
MTND2P29	na	-0.062390175	
SLC20A1P2	na	-0.062392104	
LMNB1	na	-0.062392153	
RNA5SP77	na	-0.062394846	
RPL35AP32	na	-0.062396728	
PYGO1	na	-0.062400695	
AL645608.7	na	-0.06240156	
AC012501.2	na	-0.062402498	
AC011447.4	na	-0.062406532	
UPK3B	na	-0.062410858	
RN7SL832P	na	-0.062411584	
AC099552.3	na	-0.062415987	
DDX12P	na	-0.062417064	
TPRKBP2	na	-0.062417615	
OR10A2	na	-0.062419098	
AC005828.4	na	-0.062419616	
AC011411.1	na	-0.06241994	
AC011602.1	na	-0.06242187	
AC011507.1	na	-0.062444415	
AC079380.1	na	-0.06244944	
WNK1	na	-0.062453482	
AC022973.2	na	-0.062458385	
AL512413.1	na	-0.062459867	
GM2AP1	na	-0.062459905	
AC139451.1	na	-0.06246392	
RPS29P28	na	-0.06246396	
RSU1P3	na	-0.062467035	
RNU6-370P	na	-0.062473737	
AC004920.1	na	-0.062475216	
LCN1P1	na	-0.06247618	
RN7SKP91	na	-0.06247668	
INTS6L	na	-0.06248194	
AC010864.1	na	-0.062487464	
ADAD1	na	-0.062495094	
MAGEA13P	na	-0.06249525	
MED15P9	na	-0.062498905	
FAM66A	na	-0.0625005	
AL513327.3	na	-0.06250172	
HMGN2P35	na	-0.06250228	
MRTFA-AS1	na	-0.06250261	
NBEAP3	na	-0.06250824	
AL358613.1	na	-0.06251024	
AC005899.8	na	-0.06251106	
TYMSP1	na	-0.06251136	
ABCA12	na	-0.06252456	
AL451085.1	na	-0.06253099	
MMP14	na	-0.06253218	
HSPE1P11	na	-0.06253346	
AC025263.3	na	-0.062533535	
TXNIP	na	-0.062540606	
AC009228.1	na	-0.06254095	
RABL2A	na	-0.06254265	
AC019129.2	na	-0.06254771	
PABPN1L	na	-0.06255375	
RN7SL74P	na	-0.06255719	
AC016949.1	na	-0.06255798	
EGFLAM-AS4	na	-0.062558666	
SNORD113-7	na	-0.0625617	
Z97192.3	na	-0.06256189	
RFTN2	na	-0.06256511	
SEMA6A-AS2	na	-0.06257274	
RNU5A-1	na	-0.06257893	
ILF3	na	-0.06258492	
AC139795.1	na	-0.06258867	
AGO3	na	-0.0625906	
AL513412.1	na	-0.062592514	
AC090948.3	na	-0.06260303	
RNU2-17P	na	-0.06260337	
EZR-AS1	na	-0.06260951	
AC016405.1	na	-0.062610716	
AC092111.2	na	-0.062613994	
THOC1	na	-0.062614344	
AC011921.3	na	-0.062622115	
RF00019	na	-0.06262441	
AC124312.2	na	-0.06262508	
NFIA	na	-0.06262508	
ZNF646	na	-0.062626176	
AC073655.1	na	-0.06263189	
AGGF1	na	-0.06263589	
AC107385.1	na	-0.062642574	
MIR28	na	-0.06264581	
RNU7-97P	na	-0.062647335	
LINC01944	na	-0.06265252	
AC007533.1	na	-0.06265698	
RNU6-591P	na	-0.06265706	
AC008521.1	na	-0.06265952	
HMGA1P5	na	-0.0626601	
AL391987.5	na	-0.06266542	
TNMD	na	-0.06266727	
Z69706.1	na	-0.06266773	
CACNA1C-AS3	na	-0.06266971	
C1orf56	na	-0.06268096	
NOL12	na	-0.06268573	
NPM1P29	na	-0.062687345	
AC087276.1	na	-0.062688544	
AC005342.1	na	-0.06269014	
Z82249.1	na	-0.06269181	
AC097262.1	na	-0.062693864	
AC233702.4	na	-0.06269729	
CCNA1	na	-0.06269806	
ATP11B	na	-0.06269915	
YEATS2-AS1	na	-0.062710725	
RNU7-160P	na	-0.06271222	
AC005785.1	na	-0.062722765	
TBX15	na	-0.06272674	
AC008906.1	na	-0.0627361	
AC087203.2	na	-0.06273799	
AL121983.2	na	-0.06274339	
NIFK-AS1	na	-0.062745646	
AC010591.1	na	-0.06274594	
LINC01845	na	-0.06275516	
AC021422.1	na	-0.062761374	
AC104590.1	na	-0.062762514	
USP31	na	-0.062764086	
AC026894.1	na	-0.06277859	
RNU1-14P	na	-0.06278648	
AL590128.1	na	-0.06278845	
MIR6799	na	-0.0627888	
ARL6IP1	na	-0.062789194	
TTC21B-AS1	na	-0.06279448	
OR4N2	na	-0.06279506	
AC078785.2	na	-0.06280137	
AL110115.2	na	-0.06280801	
AC073143.1	na	-0.06281363	
ATP5PBP2	na	-0.06281991	
GP6	na	-0.06282344	
AP000432.2	na	-0.06282711	
AC009121.2	na	-0.06282752	
AC067945.3	na	-0.06283172	
ZIC3	na	-0.0628325	
AL136985.2	na	-0.062834114	
PRSS48	na	-0.0628342	
AC009269.2	na	-0.062834665	
Z82206.1	na	-0.0628355	
LRIT1	na	-0.062837005	
BCL9P1	na	-0.06283711	
LINC02021	na	-0.06283884	
AP001124.1	na	-0.06284458	
AC017048.2	na	-0.062844865	
AL157387.1	na	-0.06284538	
ATAT1	na	-0.062847234	
MTCO1P7	na	-0.06285477	
NDUFB4P11	na	-0.062859975	
RNU6-226P	na	-0.06286123	
UBR5	na	-0.062862545	
MAGOH2P	na	-0.06286355	
AL158163.1	na	-0.06286945	
AC020636.1	na	-0.06287151	
AC211486.1	na	-0.06287684	
AC003682.1	na	-0.06287979	
AC009554.1	na	-0.062880784	
HCN1	na	-0.062881604	
AP006295.1	na	-0.06289511	
AL117342.1	na	-0.06289554	
FRG1JP	na	-0.062898465	
LCLAT1	na	-0.06290419	
KRT8P50	na	-0.06290419	
AC046158.1	na	-0.06290467	
AC005996.1	na	-0.06290506	
IGHD3-9	na	-0.06290617	
AL357552.2	na	-0.06290664	
RPS15AP16	na	-0.0629089	
RHOBTB2	na	-0.06291234	
AC117383.1	na	-0.06292646	
RN7SL862P	na	-0.062933214	
RNU6-26P	na	-0.06293692	
MIR183	na	-0.062938936	
RLIM	na	-0.062941	
AL139082.1	na	-0.06294108	
AC105910.1	na	-0.0629422	
AC010307.1	na	-0.06294933	
AFDN-DT	na	-0.062950864	
AC005479.2	na	-0.06295226	
RN7SL622P	na	-0.06295306	
MBD6	na	-0.06295648	
RPL7L1P13	na	-0.0629591	
RNU6-1178P	na	-0.06296129	
AL772337.4	na	-0.06296296	
A3GALT2	na	-0.06296464	
OLFM3	na	-0.06296547	
OR7L1P	na	-0.0629692	
SNORA11F	na	-0.06297691	
CRIM1	na	-0.06297754	
MAPK6P3	na	-0.062980145	
AC004917.1	na	-0.06298327	
MIR4447	na	-0.06298342	
RPL7P52	na	-0.06298366	
SHCBP1L	na	-0.062989034	
ASNSP3	na	-0.062992245	
SUDS3	na	-0.06299259	
CFLAR-AS1	na	-0.06299459	
HSPE1P13	na	-0.06299467	
AC009996.1	na	-0.06299492	
CTAGE10P	na	-0.06300212	
LINC02127	na	-0.06300229	
H2AFZP4	na	-0.06300822	
AC008264.1	na	-0.06301264	
LINC01953	na	-0.06302193	
NTSR2	na	-0.06302269	
AL024474.2	na	-0.06302778	
MUC20-OT1	na	-0.06302914	
AC112693.2	na	-0.06302958	
AC006369.1	na	-0.06303233	
SNORA77	na	-0.063036785	
AC114402.1	na	-0.06303723	
DPPA2P2	na	-0.063040696	
AC006254.2	na	-0.06304166	
AC021945.1	na	-0.06304391	
IDNK	na	-0.0630461	
RN7SL316P	na	-0.06304662	
AC006013.1	na	-0.063047394	
VSIG8	na	-0.06304878	
AC100763.1	na	-0.0630491	
PRDX6	na	-0.06304943	
SNORD71	na	-0.063056946	
AGTPBP1	na	-0.0630573	
SNRPGP19	na	-0.06306246	
RNU7-113P	na	-0.06307723	
AC108467.1	na	-0.06307731	
AFDN	na	-0.063082084	
AC110609.1	na	-0.0630864	
GRAMD1C	na	-0.06308652	
UNC13C	na	-0.063087754	
AC055811.3	na	-0.06309071	
AC104117.3	na	-0.06309167	
AC074029.4	na	-0.06309366	
AL135937.1	na	-0.06309852	
AL133465.1	na	-0.06310116	
AL121845.4	na	-0.06310196	
DPY19L3	na	-0.06310349	
PARP14	na	-0.063106194	
AC092634.2	na	-0.06310652	
RPL23AP50	na	-0.06310681	
AC073346.1	na	-0.06310778	
AL353691.1	na	-0.06311112	
AC122719.1	na	-0.06311862	
AL356583.2	na	-0.06311913	
AC026124.2	na	-0.06311948	
RNU4-34P	na	-0.06311953	
LLCFC1	na	-0.06312054	
RAD51-AS1	na	-0.06312425	
AC103810.2	na	-0.06312484	
AC011933.2	na	-0.06312601	
AL691482.3	na	-0.06312764	
MMS22L	na	-0.06312821	
MTND5P29	na	-0.06313076	
AC024451.1	na	-0.06313323	
PHF7	na	-0.06313527	
CDCA4P4	na	-0.06313928	
GAK	na	-0.063139684	
AC087491.1	na	-0.06314219	
AC104781.1	na	-0.0631426	
ZFP41	na	-0.06314486	
AC025271.2	na	-0.06314669	
RPL36AP53	na	-0.063149355	
OR6L2P	na	-0.063149944	
ARHGAP26	na	-0.0631519	
KCTD9P1	na	-0.063154794	
LINC02281	na	-0.06315519	
AL731567.1	na	-0.06316334	
OR52E2	na	-0.06316358	
SMLR1	na	-0.06316536	
DSE	na	-0.06316857	
AL591806.1	na	-0.06316875	
AC010978.1	na	-0.06317168	
AL354984.2	na	-0.06317318	
AC241377.1	na	-0.06317396	
AL590233.1	na	-0.0631741	
AL132996.1	na	-0.06317562	
TRIM49C	na	-0.06317652	
AL132655.2	na	-0.063179746	
IL21R-AS1	na	-0.06318015	
AC136619.2	na	-0.06318117	
AC098976.1	na	-0.06318168	
AC055855.1	na	-0.06318382	
FANCD2	na	-0.06318604	
AC023051.2	na	-0.063193545	
AL133551.1	na	-0.0631995	
ZNF449	na	-0.063200235	
DNAJC1	na	-0.06320273	
LENEP	na	-0.06320657	
RF00006	na	-0.063207045	
AC005280.1	na	-0.06320891	
AC060834.2	na	-0.063212425	
AC103831.1	na	-0.06321317	
AC009075.2	na	-0.063216604	
RSPO1	na	-0.0632177	
RN7SL221P	na	-0.06322409	
AC003045.1	na	-0.063231625	
OOEP-AS1	na	-0.063231766	
NANOGP2	na	-0.06324144	
AC007780.1	na	-0.06324222	
AC097534.2	na	-0.06324344	
RNU6-1	na	-0.06324862	
CDKN2A-DT	na	-0.06324951	
AC087477.5	na	-0.063250825	
HMGB1P8	na	-0.063252956	
AC079336.6	na	-0.0632544	
RPL26P3	na	-0.0632546	
AC004241.2	na	-0.06326386	
HS3ST3A1	na	-0.06326854	
GHITM	na	-0.06327303	
AC009558.2	na	-0.0632835	
NECAB2	na	-0.06328855	
STAG1	na	-0.06329179	
CLDN15	na	-0.06329213	
RPL35AP26	na	-0.063297205	
SERINC5	na	-0.063303456	
AC113382.1	na	-0.06330895	
AC016526.3	na	-0.06330926	
MIR550A3	na	-0.06332377	
AL592431.2	na	-0.06333191	
BX324167.2	na	-0.06333246	
AP000870.1	na	-0.06333691	
AL109809.2	na	-0.06334132	
SCARNA9	na	-0.06334212	
BMPR1A	na	-0.0633422	
AL023803.3	na	-0.063345276	
AL117332.1	na	-0.0633464	
LSM14A	na	-0.063355975	
ELOVL3	na	-0.06336311	
AL360085.1	na	-0.06336396	
RPS26P42	na	-0.06336813	
ZBTB20-AS4	na	-0.06337647	
RBM15	na	-0.063376606	
RFPL3S	na	-0.063377395	
RNU4ATAC11P	na	-0.063378565	
INTS3	na	-0.063385434	
RNU6-222P	na	-0.063386165	
AC005790.1	na	-0.063388504	
AC007601.2	na	-0.06338981	
RF01169	na	-0.063391075	
AC007834.2	na	-0.06339567	
SNRPGP8	na	-0.06339591	
ZNF500	na	-0.06339683	
AC097717.1	na	-0.06340035	
CEP55	na	-0.06340495	
TLX2	na	-0.063405424	
SBSPON	na	-0.063405864	
ANXA8	na	-0.0634096	
MIR6779	na	-0.06341066	
AC004898.1	na	-0.06341498	
ALS2	na	-0.06341719	
AC010273.2	na	-0.063417256	
AC093729.1	na	-0.06341829	
AL118558.4	na	-0.063420095	
AL121957.1	na	-0.06342469	
MTCO3P24	na	-0.063428015	
ACBD3-AS1	na	-0.063431084	
AC002094.1	na	-0.06343364	
AC023855.1	na	-0.06343451	
AC005358.1	na	-0.06343902	
RNY4P17	na	-0.06344175	
ID2-AS1	na	-0.063448	
XIAP	na	-0.06344917	
AC098864.1	na	-0.06344924	
LINC00620	na	-0.06345046	
AC007216.3	na	-0.063453905	
AC008127.2	na	-0.06345624	
AC008897.2	na	-0.063458115	
AC079080.1	na	-0.063462086	
CALM2P2	na	-0.06346349	
ZDHHC20-IT1	na	-0.063466564	
ZNF528	na	-0.063466966	
PARP1P2	na	-0.06347055	
AL136164.3	na	-0.063477635	
AC106028.4	na	-0.06347832	
AC132219.1	na	-0.063478805	
MYPN	na	-0.06348511	
AL356274.1	na	-0.06348574	
MARVELD1	na	-0.06348782	
LINC00698	na	-0.06348897	
AC110994.1	na	-0.06349514	
LRRC37A12P	na	-0.06349694	
LINC01237	na	-0.06349807	
GPATCH1	na	-0.06350084	
AC092447.9	na	-0.06350181	
TGM1	na	-0.06350812	
RNU6-177P	na	-0.06351135	
ATP5MD	na	-0.06351158	
MAB21L2	na	-0.063517176	
TECTA	na	-0.06351815	
AGGF1P1	na	-0.06352037	
SIDT1	na	-0.06352153	
RNU6-1162P	na	-0.06353101	
RF00425	na	-0.063531876	
AL445531.1	na	-0.06353345	
RNU6-158P	na	-0.063541465	
ENOX2	na	-0.06354189	
AL008719.1	na	-0.06354537	
RNU6-60P	na	-0.06354599	
AMZ2P2	na	-0.06354828	
AC007686.2	na	-0.06355199	
AL445237.1	na	-0.063552685	
PURA	na	-0.06355289	
AC009163.2	na	-0.063572906	
AC026111.1	na	-0.06357483	
AC034102.2	na	-0.06357655	
AC110048.2	na	-0.06358313	
AC009044.1	na	-0.06359166	
AL157700.1	na	-0.06359923	
AC002064.2	na	-0.063600324	
HAS1	na	-0.06360159	
CCDC191	na	-0.06360373	
AC135050.1	na	-0.06360522	
ATP8A2P2	na	-0.06360587	
RERE	na	-0.063610345	
BICDL1	na	-0.06361095	
OR2A1-AS1	na	-0.06361494	
AC073283.1	na	-0.06362346	
MTCO3P28	na	-0.063630536	
SEPHS1P1	na	-0.06363288	
RPL23AP83	na	-0.06363556	
TCAF1	na	-0.06364246	
AC073569.3	na	-0.06364287	
RNU4-53P	na	-0.0636464	
CMBL	na	-0.063646756	
MIR664A	na	-0.06364694	
IQCH-AS1	na	-0.063651375	
AC026979.2	na	-0.06365297	
U51244.1	na	-0.06365531	
PKN3	na	-0.06365588	
LINC02164	na	-0.06365737	
TEX29	na	-0.0636584	
MORC3	na	-0.06366064	
TPMTP2	na	-0.063662075	
AC104260.1	na	-0.06366759	
MTCYBP10	na	-0.0636685	
KLF3-AS1	na	-0.0636705	
AC009812.4	na	-0.063670725	
FTLP13	na	-0.063671775	
AC092634.4	na	-0.06367186	
SNURF	na	-0.06368205	
AC018630.1	na	-0.063683756	
KRTAP19-8	na	-0.063685566	
RNU6ATAC34P	na	-0.06369732	
AC024132.2	na	-0.063701004	
SNX27	na	-0.063704155	
RN7SL248P	na	-0.063704655	
NANS	na	-0.06370513	
Z98885.1	na	-0.063714996	
LINC01663	na	-0.063715905	
RPS26P49	na	-0.06371633	
GAPDHP49	na	-0.06371772	
ACTBP13	na	-0.0637186	
SEC1P	na	-0.06371942	
AP001057.1	na	-0.06372207	
PTK2	na	-0.06372328	
AC097063.1	na	-0.063724115	
AL137222.1	na	-0.063732386	
AC012184.3	na	-0.063738674	
AC007292.3	na	-0.0637431	
RNU6-198P	na	-0.06374484	
AC112173.1	na	-0.06375295	
BACH1-AS1	na	-0.063755326	
KNL1	na	-0.0637569	
AC093732.1	na	-0.06375807	
AL158211.4	na	-0.063761555	
AC007496.3	na	-0.063762404	
AL513533.1	na	-0.06376445	
AL359237.1	na	-0.063765414	
RNA5SP494	na	-0.06376574	
ZNF540	na	-0.06376727	
AGAP11	na	-0.06376854	
KATNA1	na	-0.063773245	
INO80B	na	-0.063777894	
TMSB4XP4	na	-0.063778654	
TXNL1P1	na	-0.06377907	
MORN2	na	-0.06378407	
AC141273.1	na	-0.06379567	
AP005264.2	na	-0.063804194	
EEF1DP3	na	-0.06380441	
RNU6-1170P	na	-0.06380914	
AP000919.2	na	-0.06380964	
STARD13-AS	na	-0.06380976	
AL390728.2	na	-0.06381093	
RAD51C	na	-0.06381188	
AC132872.1	na	-0.06381754	
SNORA22C	na	-0.063817985	
AC131280.1	na	-0.06381905	
BTN2A1	na	-0.06382581	
GTF2H5	na	-0.06382718	
MIR4789	na	-0.0638284	
AL133445.2	na	-0.063829266	
AL359697.1	na	-0.06383389	
RPL35AP24	na	-0.0638397	
AC090589.3	na	-0.063841194	
AC090579.1	na	-0.06384432	
COX6CP10	na	-0.06384963	
SNORD114-30	na	-0.06385816	
CREB1	na	-0.06385881	
OR5B3	na	-0.06385907	
RNA5SP452	na	-0.06386315	
ZNF738	na	-0.06387129	
CCDC125	na	-0.06387469	
MTMR11	na	-0.063875474	
RNU4-29P	na	-0.06387948	
PGM3	na	-0.06388121	
RPL37P6	na	-0.06388188	
AC245164.1	na	-0.0638824	
RPS3AP38	na	-0.06388263	
AC093166.3	na	-0.06388891	
FAM153B	na	-0.06388916	
KRT10	na	-0.06388935	
MFF	na	-0.06389244	
SLC16A6P1	na	-0.063893855	
AC024681.2	na	-0.06389453	
CHRND	na	-0.06389467	
FMO6P	na	-0.06389522	
AC073583.1	na	-0.06389745	
RPS3P2	na	-0.063899174	
AL049870.2	na	-0.06390079	
FOLH1	na	-0.06390259	
AL591767.1	na	-0.06391708	
OR2AI1P	na	-0.06392185	
AC087362.1	na	-0.06392389	
AC108704.2	na	-0.06392911	
HIST1H4J	na	-0.06393059	
NDC80	na	-0.063933544	
AC055733.3	na	-0.06393738	
LLPHP2	na	-0.06393881	
RPSAP19	na	-0.06394099	
NBEAL1	na	-0.06394256	
ASAP1-IT2	na	-0.06394308	
OR2AE1	na	-0.06394444	
NPTXR	na	-0.06394545	
AL451086.1	na	-0.06394683	
RNU6-238P	na	-0.06395045	
AC115621.1	na	-0.063951015	
AL591623.1	na	-0.063953005	
AC080013.6	na	-0.063954465	
RFX4	na	-0.063963056	
SLC5A5	na	-0.0639654	
AC073062.1	na	-0.0639704	
AC005294.1	na	-0.063978784	
TMEM131	na	-0.06397919	
AL590378.1	na	-0.06398193	
LRRC37A16P	na	-0.06398406	
RF00575	na	-0.063988455	
DSG1-AS1	na	-0.06398998	
MMS19	na	-0.06399201	
AC023034.1	na	-0.06399595	
RF00586	na	-0.06399774	
AC020951.1	na	-0.063998	
PCDHA4	na	-0.06400678	
AC008875.1	na	-0.064008646	
AL162394.1	na	-0.06400919	
AC004672.1	na	-0.06401139	
TSSK4	na	-0.06401142	
PPP2R3A	na	-0.06401396	
BANK1	na	-0.06401575	
AC018892.2	na	-0.06401879	
AC124303.2	na	-0.06402394	
BX510359.2	na	-0.06402715	
AC068944.1	na	-0.064027995	
CBLB	na	-0.06403685	
MTRF1	na	-0.06404783	
AL353581.1	na	-0.064051606	
FCF1P4	na	-0.064054966	
AC004975.2	na	-0.06405505	
AL020997.1	na	-0.06405961	
CYP4F23P	na	-0.06406089	
ZNF439	na	-0.06406141	
RBL2	na	-0.06406631	
RN7SL32P	na	-0.064068496	
AC079340.2	na	-0.06407143	
GAPDHP46	na	-0.064071484	
RNA5SP229	na	-0.064071566	
AC096537.2	na	-0.06407239	
AL391380.1	na	-0.0640798	
ASNSP4	na	-0.06408058	
AC007336.1	na	-0.06408321	
AC244517.9	na	-0.06408334	
AL590240.2	na	-0.06408374	
RNF217-AS1	na	-0.06408385	
FAM13B	na	-0.064084284	
SMC1B	na	-0.06408983	
AC087893.1	na	-0.06409155	
PARP16	na	-0.06409189	
AC005332.1	na	-0.0640962	
PTCD3	na	-0.06409872	
RF02135	na	-0.064099036	
RN7SKP68	na	-0.06409927	
RNU6-122P	na	-0.06410074	
AP001007.1	na	-0.06410075	
PROK1	na	-0.06410205	
RIPOR2	na	-0.06410538	
AC018797.3	na	-0.06410566	
LINC02449	na	-0.06410797	
RPL12P29	na	-0.06410819	
AC016550.3	na	-0.06411048	
UGT1A1	na	-0.06411537	
AL109955.1	na	-0.06411682	
AL591438.1	na	-0.06411852	
CDKN2B	na	-0.06411948	
TBC1D5	na	-0.064121515	
RNA5S9	na	-0.06412501	
OOSP1P1	na	-0.0641284	
GPR174	na	-0.064129	
C6orf203	na	-0.06413135	
AL356299.2	na	-0.064132646	
HIST1H3I	na	-0.064133	
MARCKS	na	-0.06413907	
RNU6-986P	na	-0.06414335	
AC092802.2	na	-0.0641442	
FGF7P2	na	-0.06414445	
TSPAN9-IT1	na	-0.06414513	
AC027544.2	na	-0.064146526	
AC103879.1	na	-0.06414806	
AL136100.1	na	-0.06415329	
LHFPL5	na	-0.06415708	
FAM236D	na	-0.06416018	
PHF11	na	-0.06416212	
SOCS5P5	na	-0.064162485	
AL118558.2	na	-0.06416566	
AC068020.1	na	-0.06416807	
AC013644.1	na	-0.06416897	
NBPF25P	na	-0.06417024	
AC025030.2	na	-0.06417574	
OR5M8	na	-0.06418135	
AL512326.3	na	-0.06418642	
DONSON	na	-0.06419804	
LINC01917	na	-0.06419951	
LINC02221	na	-0.06420199	
MIR3163	na	-0.06420634	
NRG1	na	-0.06420834	
MUC5AC	na	-0.064210206	
AL162171.3	na	-0.06421444	
RF02134	na	-0.064216085	
AC022400.2	na	-0.064217925	
ACAD11	na	-0.06422233	
AP000777.3	na	-0.06422314	
TRAJ16	na	-0.06422479	
AC025588.3	na	-0.064226635	
LINC02401	na	-0.06422773	
AC134775.1	na	-0.06423073	
VN1R46P	na	-0.06423701	
C8orf44	na	-0.064237595	
MIR604	na	-0.06423983	
GABRG2	na	-0.06424363	
GPR53P	na	-0.064248376	
VN1R88P	na	-0.06425013	
AC005066.1	na	-0.06425248	
AL513327.2	na	-0.06425379	
OBSCN	na	-0.06425385	
RRS1-AS1	na	-0.06425847	
FNDC9	na	-0.06426072	
KRT82	na	-0.06426255	
WHAMMP3	na	-0.06426397	
AC008885.1	na	-0.0642662	
CNGB3	na	-0.0642676	
CSPG4	na	-0.06427389	
AC009951.1	na	-0.06427812	
NATP	na	-0.064279616	
CDAN1	na	-0.06428151	
RNU6-1085P	na	-0.06428185	
IL1B	na	-0.0642832	
CACNA1C-AS2	na	-0.06428417	
RN7SKP237	na	-0.064284675	
AL359547.1	na	-0.06428542	
AC104827.1	na	-0.064290956	
AC084851.2	na	-0.064293176	
RAB13	na	-0.064296335	
MTCO1P51	na	-0.06429745	
MIR4457	na	-0.06429867	
AC097724.1	na	-0.064300634	
CCDC93	na	-0.06430304	
AC004980.1	na	-0.064303696	
ELOA3C	na	-0.064308286	
AC025040.2	na	-0.06431062	
ARHGEF37	na	-0.0643111	
SERTAD4	na	-0.06431179	
AC006042.3	na	-0.06431464	
AC004034.1	na	-0.0643172	
FIG4	na	-0.06432326	
HEMK1	na	-0.06432354	
ADNP-AS1	na	-0.06432956	
SNHG9	na	-0.06433269	
AP002505.2	na	-0.06433357	
RNU6-68P	na	-0.064334325	
TH2LCRR	na	-0.064344674	
MIR4494	na	-0.0643458	
RNU6-44P	na	-0.064351276	
KIAA1109	na	-0.06435505	
KLF8	na	-0.06435543	
DAP3P2	na	-0.06436069	
AC124283.2	na	-0.06436299	
AC009686.1	na	-0.06436441	
AC005999.1	na	-0.064369366	
AC008676.1	na	-0.06438006	
AL442224.1	na	-0.06438354	
AC092634.3	na	-0.064384975	
AL157392.2	na	-0.06438749	
AB015752.1	na	-0.064387746	
AC004053.1	na	-0.064390406	
MIR30C1	na	-0.064391516	
PTP4A1P3	na	-0.06439894	
AC136428.1	na	-0.064399265	
ETV3L	na	-0.06440079	
AKR1C3	na	-0.064405255	
RPL34P21	na	-0.06440593	
MFSD1P1	na	-0.06440673	
AC093525.9	na	-0.064410046	
AC008464.1	na	-0.064410575	
AC013355.1	na	-0.06441103	
RNU6-268P	na	-0.06441459	
ARSEP1	na	-0.064424224	
AC010967.3	na	-0.06442442	
AC136624.3	na	-0.06443013	
ZNF534	na	-0.064434856	
AC104662.1	na	-0.06443593	
AC010997.5	na	-0.06444149	
AC010335.1	na	-0.06444304	
AC117500.2	na	-0.06444605	
FTHL17	na	-0.06444927	
AC073476.1	na	-0.06445303	
AC026202.3	na	-0.0644579	
RPS26P24	na	-0.064458326	
PRMT1P1	na	-0.06446465	
PBRM1	na	-0.06447095	
WNK4	na	-0.06447176	
ELF2P3	na	-0.06448054	
AC120057.2	na	-0.064481735	
MIR125B1	na	-0.064483725	
OCIAD1-AS1	na	-0.064487204	
AC090617.7	na	-0.06448758	
MIR4253	na	-0.06449314	
C16orf72	na	-0.06449565	
C22orf39	na	-0.064501174	
MFSD14B	na	-0.06450803	
AC073862.4	na	-0.06450848	
SLC22A31	na	-0.06451073	
AC093305.1	na	-0.06451506	
DPYSL5	na	-0.0645169	
RC3H2	na	-0.06451788	
HNRNPA1P15	na	-0.06452097	
DLL1	na	-0.06452132	
SLC4A11	na	-0.06452728	
AC018695.7	na	-0.06453117	
AC011468.5	na	-0.0645338	
RN7SL3	na	-0.06453671	
AP000786.1	na	-0.06453876	
SNRPA	na	-0.06453891	
VN1R1	na	-0.064540364	
NBPF20	na	-0.06454389	
MED28P4	na	-0.06454626	
C1orf35	na	-0.06454832	
RPS29P21	na	-0.06455032	
AC005839.1	na	-0.064562134	
RHOXF1	na	-0.06456629	
AC087477.3	na	-0.06456751	
SAMD14	na	-0.06457093	
RNU7-30P	na	-0.06457613	
SIAH2	na	-0.06457616	
DHFRP6	na	-0.0645784	
RAET1G	na	-0.06458038	
APOOP2	na	-0.064582475	
RN7SL51P	na	-0.0645868	
MIR500A	na	-0.06458684	
AC010336.5	na	-0.06458908	
CDKN2A	na	-0.06458936	
LINC01856	na	-0.06459652	
OSTCP8	na	-0.06459743	
GKAP1	na	-0.064600885	
RN7SKP225	na	-0.06460194	
ENTPD3-AS1	na	-0.064607	
AF131215.3	na	-0.06461203	
AL390066.1	na	-0.06461311	
SNORA80A	na	-0.064616874	
AL158166.1	na	-0.06461711	
SEPHS2P1	na	-0.064617835	
RNU6-251P	na	-0.06462318	
AC084864.1	na	-0.06462362	
AKAP2	na	-0.06462945	
AC068389.3	na	-0.06463291	
AP000919.3	na	-0.06463725	
AC010343.3	na	-0.064642854	
AC022679.2	na	-0.064646535	
AC092140.2	na	-0.06465697	
AC114402.2	na	-0.0646596	
GLUD1	na	-0.0646657	
OR5P1P	na	-0.06466828	
RNU7-63P	na	-0.064670496	
TJP3	na	-0.06467061	
AC024270.1	na	-0.06467452	
AC005013.1	na	-0.064678416	
AC108688.1	na	-0.064682126	
RNU6-1062P	na	-0.06468626	
AC087742.1	na	-0.064686425	
PTGDR2	na	-0.06468964	
MEDAG	na	-0.06469389	
CYP2C8	na	-0.06469426	
AC138749.3	na	-0.0647016	
AL161912.1	na	-0.06470356	
DGCR11	na	-0.06470952	
IQCH	na	-0.064712726	
RN7SKP184	na	-0.06471977	
AC011479.2	na	-0.064721085	
ALOX15P1	na	-0.06472507	
TRAJ36	na	-0.06472643	
GREM2	na	-0.06473456	
RAB2A	na	-0.06474116	
IGLV3-12	na	-0.06474295	
BZW1	na	-0.06474551	
AL512444.1	na	-0.06474605	
RNU6-199P	na	-0.06474702	
